"sales_id","shop_id","week_no","start_date","end_date","sales_amount","sales_target","item_sold","transactions","staff_hours","staff_hours_target","labour_cost","labour_cost_target","total_tax","sales_status"
"181641","28","42","41918","41924","13467.20","17000.00","2125.00","1197","0","0.0097222222222222","0","3100.00","1705.11","1"
"181643","30","42","41918","41924","35541.30","30000.00","5571.00","2804","0","0.017824074074074","0","5200.00","4534.49","1"
"181645","31","42","41918","41924","23687.90","24000.00","3930.00","1874","0","0","0","4200.00","2961.35","1"
"181647","33","42","41918","41924","15478.90","20000.00","2665.00","1387","0","0.011342592592593","0","3300.00","1976.52","1"
"188698","17","43","41925","41931","14427.50","105000.00","2626.00","1534","7.3332060185185","0","1869","19600.00","1785.34","1"
"188700","20","43","41925","41931","24028.30","175000.00","4256.00","2206","0","0.014583333333333","0","31500.00","3060.89","1"
"188702","27","43","41925","41931","29375.00","28000.00","4724.00","2245","0","0","0","4100.00","3692.51","1"
"188704","28","43","41925","41931","15646.60","17000.00","2587.00","1433","0","0.0097222222222222","0","3100.00","1953.77","1"
"188706","30","43","41925","41931","31452.40","30000.00","4965.00","2542","0","0.017824074074074","0","5200.00","3990.44","1"
"188708","31","43","41925","41931","21373.56","24000.00","3539.00","1776","0","0","0","4200.00","2671.81","1"
"188710","33","43","41925","41931","13830.70","20000.00","2404.00","1253","0","0.011342592592593","0","3300.00","1759.08","1"
"195754","17","44","41932","41938","13952.70","105000.00","2550.00","1454","7.7865277777778","0","1744","19600.00","1725.23","1"
"195756","20","44","41932","41938","23166.90","175000.00","4112.00","2161","0","0.014583333333333","0","31500.00","2951.23","1"
"195758","27","44","41932","41938","27651.65","28000.00","4497.00","2147","0","0","0","4100.00","3461.67","1"
"195760","28","44","41932","41938","15672.80","17000.00","2555.00","1413","0","0.0097222222222222","0","3100.00","1982.40","1"
"195762","30","44","41932","41938","32428.40","30000.00","5090.00","2589","0","0.017824074074074","0","5200.00","4126.45","1"
"195764","31","44","41932","41938","21303.45","24000.00","3523.00","1788","0","0","0","4200.00","2683.45","1"
"195766","33","44","41932","41938","16313.30","20000.00","2722.00","1454","0","0.011342592592593","0","3300.00","2078.74","1"
"202817","17","45","41939","41945","13214.60","105000.00","2398.00","1325","6.964224537037","0","1228","19600.00","1637.41","1"
"202819","20","45","41939","41945","24414.20","175000.00","4262.00","2157","0","0.014583333333333","0","31500.00","3100.37","1"
"202821","27","45","41939","41945","29707.15","28000.00","4726.00","2230","0","0","0","4100.00","3742.87","1"
"202823","28","45","41939","41945","15664.80","17000.00","2517.00","1366","0","0.0097222222222222","0","3100.00","1975.38","1"
"202825","30","45","41939","41945","26147.50","30000.00","4089.00","2076","0","0.017824074074074","0","5200.00","3342.72","1"
"202827","31","45","41939","41945","23416.00","24000.00","3832.00","1898","0","0","0","4200.00","2916.14","1"
"202829","33","45","41939","41945","17283.00","20000.00","2952.00","1451","0","0.011342592592593","0","3300.00","109879","1"
"209880","17","46","41946","41952","14418.90","105000.00","2622.00","1505","6.3220601851852","0","1520","19600.00","1788.86","1"
"209882","20","46","41946","41952","26274.70","175000.00","4637.00","2358","0","0.014583333333333","0","31500.00","3339.40","1"
"209884","27","46","41946","41952","29494.25","28000.00","4723.00","2282","0","0","0","4100.00","3705.84","1"
"209886","28","46","41946","41952","16796.40","17000.00","2751.00","1484","0","0.0097222222222222","0","3100.00","2117.26","1"
"209888","30","46","41946","41952","35399.81","30000.00","5578.00","2756","0","0.017824074074074","0","5200.00","4510.76","1"
"209890","31","46","41946","41952","22906.65","24000.00","3785.00","1876","0","0","0","4200.00","2883.47","1"
"209892","33","46","41946","41952","17034.10","20000.00","2891.00","1493","0","0.011342592592593","0","3300.00","2183.24","1"
"216943","17","47","41953","41959","14451.00","105000.00","2650.00","1523","8.2943171296296","0","1863","19600.00","1797.57","1"
"216945","20","47","41953","41959","26968.40","175000.00","4698.00","2377","0","0.014583333333333","0","31500.00","3414.87","1"
"216947","27","47","41953","41959","32359.35","28000.00","5182.00","2473","0","0","0","4100.00","4059.20","1"
"216949","28","47","41953","41959","16668.70","17000.00","2690.00","1502","0","0.0097222222222222","0","3100.00","2111.52","1"
"216951","30","47","41953","41959","32042.20","30000.00","4954.00","2640","0","0.017824074074074","0","5200.00","788377","1"
"216953","31","47","41953","41959","22613.75","24000.00","3758.00","1876","0","0","0","4200.00","2816.69","1"
"216955","33","47","41953","41959","15729.80","20000.00","2646.00","1392","0","0.011342592592593","0","3300.00","2003.00","1"
"224006","17","48","41960","41966","14272.60","105000.00","2622.00","1482","7.6730787037037","0","1283","19600.00","1765.87","1"
"224008","20","48","41960","41966","28305.40","175000.00","4961.00","2450","0","0.014583333333333","0","31500.00","3579.55","1"
"224010","27","48","41960","41966","32071.05","28000.00","5210.00","2403","0","0","0","4100.00","4009.97","1"
"224012","28","48","41960","41966","16949.90","17000.00","2762.00","1547","0","0.0097222222222222","0","3100.00","2137.26","1"
"224014","30","48","41960","41966","32817.20","30000.00","5193.00","2692","0","0.017824074074074","0","5200.00","4163.00","1"
"224016","31","48","41960","41966","24582.10","24000.00","4111.00","1960","0","0","0","4200.00","3090.29","1"
"224018","33","48","41960","41966","16686.00","20000.00","2817.00","1474","0","0.011342592592593","0","3300.00","2122.16","1"
"231069","17","49","41967","41973","14705.60","105000.00","2639.00","1512","7.882662037037","0","1325","19600.00","1819.71","1"
"231071","20","49","41967","41973","27754.50","175000.00","4875.00","2453","0","0.014583333333333","0","31500.00","3523.17","1"
"231073","27","49","41967","41973","32871.20","28000.00","5191.00","2449","0","0","0","4100.00","4144.57","1"
"231075","28","49","41967","41973","16300.90","17000.00","2648.00","1488","0","0.0097222222222222","0","3100.00","58410","1"
"231077","30","49","41967","41973","32811.10","30000.00","5150.00","2665","0","0.017824074074074","0","5200.00","4176.93","1"
"231079","31","49","41967","41973","24424.90","24000.00","4025.00","1994","0","0","0","4200.00","3073.81","1"
"231081","33","49","41967","41973","16859.90","20000.00","2842.00","1473","0","0.011342592592593","0","3300.00","87720","1"
"238284","17","50","41974","41980","14749.30","105000.00","2585.00","1450","6.4974189814815","0","1072","19600.00","1822.36","1"
"238286","20","50","41974","41980","28725.90","175000.00","5062.00","2517","0","0.014583333333333","0","31500.00","3637.76","1"
"238288","27","50","41974","41980","31712.00","28000.00","5005.00","2364","0","0","0","4100.00","3986.72","1"
"238290","28","50","41974","41980","17563.80","17000.00","2901.00","1622","0","0.0097222222222222","0","3100.00","110821","1"
"238292","30","50","41974","41980","33903.00","30000.00","5283.00","2741","0","0.017824074074074","0","5200.00","4319.29","1"
"238294","31","50","41974","41980","26327.35","24000.00","4330.00","2184","0","0","0","4200.00","3332.42","1"
"238296","33","50","41974","41980","18159.70","20000.00","3026.00","1586","0","0.011342592592593","0","3300.00","2311.00","1"
"238298","34","50","41974","41980","0.00","20000.00","0.00","0","0","0","0","3300.00","0.00","1"
"246356","17","51","41981","41987","14271.20","105000.00","2567.00","1453","6.9544560185185","0","1638","19600.00","1749.66","1"
"246358","20","51","41981","41987","28203.00","175000.00","5007.00","2502","0","0.014583333333333","0","31500.00","3584.37","1"
"246360","27","51","41981","41987","30561.80","28000.00","4919.00","2281","0","0","0","4100.00","3813.87","1"
"246362","28","51","41981","41987","17100.70","17000.00","2797.00","1613","0","0.0097222222222222","0","3100.00","2166.80","1"
"246364","30","51","41981","41987","33871.00","30000.00","5387.00","2740","0","0.017824074074074","0","5200.00","4313.99","1"
"246366","31","51","41981","41987","30394.30","24000.00","4929.00","2347","0","0","0","4200.00","3830.79","1"
"246368","33","51","41981","41987","16029.20","20000.00","2717.00","1420","0","0.011342592592593","0","3300.00","2034.38","1"
"246370","34","51","41981","41987","7557.40","20000.00","1260.00","667","0","0.0064814814814815","0","3300.00","954.30","1"
"254428","17","52","41988","41994","13882.70","105000.00","2482.00","1385","8.3166666666667","0","1805","19600.00","1720.44","1"
"254430","20","52","41988","41994","28564.50","175000.00","4917.00","2467","0","0.014583333333333","0","31500.00","3647.84","1"
"254432","27","52","41988","41994","32815.75","28000.00","5150.00","2336","0","0","0","4100.00","4122.23","1"
"254434","28","52","41988","41994","17907.40","17000.00","2919.00","1563","0","0.0097222222222222","0","3100.00","2272.92","1"
"254436","30","52","41988","41994","37713.80","30000.00","5873.00","2859","0","0.017824074074074","0","5200.00","4824.52","1"
"254438","31","52","41988","41994","29345.40","24000.00","4819.00","2353","0","0","0","4200.00","3703.69","1"
"254440","33","52","41988","41994","16427.40","20000.00","2728.00","1426","0","0.011342592592593","0","3300.00","70646","1"
"254442","34","52","41988","41994","16136.40","20000.00","2821.00","1400","0","0.011342592592593","0","3300.00","2045.42","1"
"262500","17","53","41995","42001","9404.20","105000.00","1673.00","917","5.1591203703704","0","401","19600.00","1169.15","1"
"262502","20","53","41995","42001","18598.90","175000.00","3200.00","1578","0","0.014583333333333","0","31500.00","2360.17","1"
"262504","27","53","41995","42001","21039.00","28000.00","3340.00","1531","0","0","0","4100.00","2639.68","1"
"262506","28","53","41995","42001","15632.70","17000.00","2477.00","1282","0","0.0097222222222222","0","3100.00","1985.39","1"
"262508","30","53","41995","42001","28707.80","30000.00","4511.00","2159","0","0.017824074074074","0","5200.00","3678.57","1"
"262510","31","53","41995","42001","29702.40","24000.00","4894.00","2337","0","0","0","4200.00","679962","1"
"262512","33","53","41995","42001","13955.80","20000.00","2329.00","1173","0","0.011342592592593","0","3300.00","1786.07","1"
"262514","34","53","41995","42001","14065.70","20000.00","2380.00","1118","0","0.011342592592593","0","3300.00","1785.12","1"
"270572","17","NULL","42002","42008","8609.70","15000.00","1500.00","790","5.0927314814815","0","535","2800.00","1080.40","1"
"270574","20","NULL","42002","42008","18053.30","3850.00","3139.00","1417","0","0","0","4500.00","147833","1"
"270576","27","NULL","42002","42008","21089.85","4600.00","3324.00","1496","0","0","0","4300.00","274480","1"
"270578","28","NULL","42002","42008","12327.30","17000.00","1902.00","1034","0","0","0","3100.00","1575.42","1"
"270580","30","NULL","42002","42008","30110.40","30000.00","4667.00","2199","0","0","0","5200.00","3836.82","1"
"270582","31","NULL","42002","42008","22912.20","24000.00","3788.00","1764","0","0","0","4200.00","2877.41","1"
"270584","33","NULL","42002","42008","16286.60","20000.00","2636.00","1319","0","0","0","3300.00","2077.34","1"
"270586","34","NULL","42002","42008","14255.30","20000.00","2390.00","1120","0","0","0","3300.00","1821.45","1"
"278644","17","3","42009","42015","13868.90","15000.00","2500.00","1413","7.0250231481481","0","1693","2800.00","1731.25","1"
"278646","20","3","42009","42015","24123.60","3850.00","4261.00","2032","0","0.0125","0","4500.00","429771","1"
"278648","27","3","42009","42015","26941.65","4600.00","4265.00","2007","0","0","0","4300.00","536756","1"
"278650","28","3","42009","42015","17702.80","17000.00","2831.00","1588","0","0.0083333333333333","0","3100.00","2239.33","1"
"278652","30","3","42009","42015","35991.20","30000.00","5585.00","2784","0","0.015277777777778","0","5200.00","982536","1"
"278654","31","3","42009","42015","26541.50","24000.00","4282.00","1971","0","0","0","4200.00","3321.74","1"
"278656","33","3","42009","42015","17801.40","20000.00","2988.00","1517","0","0.0097222222222222","0","3300.00","2269.82","1"
"278658","34","3","42009","42015","15422.60","20000.00","2671.00","1278","0","0.0097222222222222","0","3300.00","20941","1"
"279196","36","3","42009","42015","0.00","20000.00","0.00","0","0","0","0","3300.00","0.00","1"
"279198","37","3","42009","42015","0.00","25000.00","0.00","0","0","0","0","4500.00","0.00","1"
"288600","17","4","42016","42022","15671.80","15000.00","2787.00","1573","5.8173611111111","0","904","2800.00","1941.36","1"
"288602","20","4","42016","42022","25515.55","3850.00","4442.00","2218","0","0.014583333333333","0","4500.00","3256.15","1"
"288604","27","4","42016","42022","30433.50","4600.00","4864.00","2264","0","0","0","4300.00","3825.16","1"
"288606","28","4","42016","42022","16719.15","17000.00","2727.00","1480","0","0.0097222222222222","0","3100.00","2121.54","1"
"288608","30","4","42016","42022","35367.30","30000.00","5501.00","2878","0","0.017824074074074","0","5200.00","4536.23","1"
"288610","31","4","42016","42022","24300.00","24000.00","3993.00","1895","0","0","0","4200.00","3072.15","1"
"288612","33","4","42016","42022","16702.90","20000.00","2785.00","1451","0","0.011342592592593","0","3300.00","2122.89","1"
"288614","34","4","42016","42022","14935.90","20000.00","2630.00","1279","0","0.011342592592593","0","3300.00","1902.29","1"
"288616","36","4","42016","42022","7100.00","20000.00","1279.00","668","0","0.0064814814814815","0","3300.00","900.89","1"
"288618","37","4","42016","42022","1295.10","25000.00","232.00","105","0","0","0","4500.00","160.39","1"
"298690","17","5","42023","42029","14312.30","15000.00","2593.00","1478","4.1451157407407","0","942","2800.00","1778.68","1"
"298692","20","5","42023","42029","27563.60","3850.00","4840.00","2364","0","0.014583333333333","0","4500.00","3513.73","1"
"298694","27","5","42023","42029","29090.20","4600.00","4641.00","2123","0","0","0","4300.00","3651.28","1"
"298696","28","5","42023","42029","17060.60","17000.00","2788.00","1553","0","0.0097222222222222","0","3100.00","2155.91","1"
"298698","30","5","42023","42029","35290.40","30000.00","5570.00","2801","0","0.017824074074074","0","5200.00","4504.82","1"
"298700","31","5","42023","42029","26334.95","24000.00","4247.00","2011","0","0","0","4200.00","510885","1"
"298702","33","5","42023","42029","15940.30","20000.00","2711.00","1396","0","0.011342592592593","0","3300.00","2015.52","1"
"298704","34","5","42023","42029","15981.80","20000.00","2752.00","1373","0","0.011342592592593","0","3300.00","2042.35","1"
"298706","36","5","42023","42029","14267.10","20000.00","2722.00","1412","0","0.011342592592593","0","3300.00","1810.01","1"
"298708","37","5","42023","42029","13948.40","25000.00","2461.00","1441","0","0.014583333333333","0","4500.00","1770.14","1"
